Date Time,Temperature,WindSpeed,WindDirection,Rain,Pressure,Luminosity,Humidity
18.01.2009 04:50:00,16.38,300,197.1,5.81,98485,6.28,91.1
18.01.2009 05:00:00,16.24,363,163.5,5.78,98472,6.22,91.6
18.01.2009 05:10:00,15.95,275,169.7,5.69,98470,6.09,92.1
18.01.2009 05:20:00,15.6,225,193.8,5.6,98465,5.93,92.9
18.01.2009 05:30:00,15.66,213,205,5.69,98445,5.96,94
18.01.2009 05:40:00,15.81,250,212.9,5.77,98416,6.02,94.3
18.01.2009 05:50:00,15.91,263,208.3,5.81,98400,6.07,94.2
18.01.2009 06:00:00,16.04,325,192.2,5.85,98391,6.13,94
18.01.2009 06:10:00,16.18,338,154.7,5.9,98377,6.19,93.8
18.01.2009 06:20:00,16.32,350,135.4,5.91,98377,6.25,93.1
18.01.2009 06:30:00,16.16,163,147.6,5.82,98365,6.18,92.6
18.01.2009 06:40:00,16.07,275,126.7,5.79,98344,6.14,92.8
18.01.2009 06:50:00,16.05,213,191.1,5.81,98309,6.13,93.1
18.01.2009 07:00:00,16.14,363,201.2,5.85,98291,6.17,93.2
18.01.2009 07:10:00,16.26,300,207.3,5.91,98284,6.23,93.3
18.01.2009 07:20:00,16.67,375,191,6.09,98270,6.41,93.3
18.01.2009 07:30:00,16.99,238,190.8,6.14,98256,6.56,92
18.01.2009 07:40:00,17.22,213,211.7,6.19,98238,6.68,91.1
18.01.2009 07:50:00,17.42,288,217.4,6.21,98211,6.77,90.1
18.01.2009 08:00:00,17.56,313,210.4,6.22,98187,6.84,89.3
18.01.2009 08:10:00,17.61,325,205.8,6.22,98165,6.87,89
18.01.2009 08:20:00,17.58,363,201.4,6.21,98151,6.85,89
18.01.2009 08:30:00,17.53,338,200,6.2,98128,6.82,89.2
18.01.2009 08:40:00,17.62,388,197.6,6.27,98108,6.87,89.6
18.01.2009 08:50:00,17.77,400,197.3,6.29,98094,6.94,88.9
18.01.2009 09:00:00,17.84,350,192.3,6.29,98084,6.98,88.5
18.01.2009 09:10:00,18.09,313,189.6,6.39,98078,7.1,88.2
18.01.2009 09:20:00,18.38,288,187.7,6.4,98064,7.25,86.6
18.01.2009 09:30:00,18.5,250,186.4,6.4,98052,7.31,85.8
18.01.2009 09:40:00,18.66,250,198.2,6.43,98042,7.4,85.2
18.01.2009 09:50:00,18.82,250,185.7,6.45,98017,7.48,84.5
18.01.2009 10:00:00,18.82,275,198.4,6.43,97991,7.49,84.2
18.01.2009 10:10:00,18.77,300,200.7,6.42,97969,7.46,84.3
18.01.2009 10:20:00,18.82,375,197,6.43,97941,7.48,84.2
18.01.2009 10:30:00,18.83,438,189.8,6.43,97918,7.49,84
18.01.2009 10:40:00,18.94,400,183.7,6.44,97896,7.55,83.6
18.01.2009 10:50:00,19.41,413,183.2,6.53,97873,7.8,81.9
18.01.2009 11:00:00,19.6,450,190.5,6.49,97840,7.91,80.3
18.01.2009 11:10:00,19.73,300,190.6,6.49,97824,7.99,79.5
18.01.2009 11:20:00,20.07,363,192.3,6.52,97798,8.18,77.9
18.01.2009 11:30:00,20.47,550,190.3,6.49,97766,8.41,75.4
18.01.2009 11:40:00,20.82,525,185.7,6.46,97743,8.62,73.3
18.01.2009 11:50:00,20.87,600,183.6,6.44,97729,8.65,72.8
18.01.2009 12:00:00,21.05,713,187.4,6.39,97692,8.76,71.3
18.01.2009 12:10:00,21.31,975,192,6.29,97663,8.92,68.88
18.01.2009 12:20:00,21.26,863,188.1,6.19,97629,8.89,67.98
18.01.2009 12:30:00,20.92,763,184.5,6.13,97607,8.68,68.97
18.01.2009 12:40:00,20.83,775,183.7,6.08,97572,8.62,68.82
18.01.2009 12:50:00,20.78,625,183.8,6.08,97543,8.59,68.99
18.01.2009 13:00:00,20.68,575,182.7,6.07,97548,8.54,69.36
18.01.2009 13:10:00,20.7,500,191.4,6.08,97551,8.55,69.42
18.01.2009 13:20:00,20.82,888,209.9,6.03,97563,8.62,68.29
18.01.2009 13:30:00,20.63,863,216.7,5.98,97568,8.51,68.59
18.01.2009 13:40:00,20.39,950,218.2,5.92,97571,8.36,69.1
18.01.2009 13:50:00,20.24,938,212.7,5.91,97552,8.28,69.69
18.01.2009 14:00:00,20.01,988,195.3,5.98,97505,8.14,71.6
18.01.2009 14:10:00,19.85,888,190.1,6.03,97493,8.05,73
18.01.2009 14:20:00,19.83,1075,190.2,6,97475,8.04,72.7
18.01.2009 14:30:00,19.84,913,183.1,5.97,97455,8.05,72.3
18.01.2009 14:40:00,19.85,950,188.3,5.95,97432,8.05,72
18.01.2009 14:50:00,19.8,1050,191.2,5.93,97414,8.02,72
18.01.2009 15:00:00,19.72,913,192.2,5.95,97395,7.98,72.6
18.01.2009 15:10:00,19.58,1038,185.7,5.99,97387,7.9,73.9
18.01.2009 15:20:00,19.43,738,192.5,6.02,97374,7.81,75
18.01.2009 15:30:00,19.28,850,172.1,6.08,97362,7.74,76.5
18.01.2009 15:40:00,19.12,725,180.5,6.13,97347,7.65,78
18.01.2009 15:50:00,19.01,538,179.6,6.16,97337,7.58,79.1
18.01.2009 16:00:00,18.95,675,186.1,6.19,97317,7.55,79.8
18.01.2009 16:10:00,18.89,600,176.1,6.21,97306,7.52,80.4
18.01.2009 16:20:00,18.87,600,172.6,6.24,97302,7.51,80.9
18.01.2009 16:30:00,18.88,525,170.2,6.27,97295,7.51,81.2
18.01.2009 16:40:00,18.93,600,170.7,6.29,97291,7.54,81.2
18.01.2009 16:50:00,18.88,375,160.1,6.3,97286,7.52,81.6
18.01.2009 17:00:00,18.82,413,167.1,6.33,97279,7.48,82.3
18.01.2009 17:10:00,18.83,588,172.3,6.36,97262,7.49,82.6
18.01.2009 17:20:00,18.93,450,180,6.38,97250,7.54,82.2
18.01.2009 17:30:00,19.05,438,175.6,6.38,97248,7.61,81.6
18.01.2009 17:40:00,19.13,338,161.8,6.39,97253,7.65,81.2
18.01.2009 17:50:00,19.17,338,163.9,6.39,97247,7.67,81
18.01.2009 18:00:00,19.07,375,164.6,6.38,97246,7.62,81.4
18.01.2009 18:10:00,18.96,450,172.1,6.36,97233,7.56,81.9
18.01.2009 18:20:00,18.9,413,188.8,6.35,97245,7.53,82
18.01.2009 18:30:00,19.16,613,199.5,6.4,97250,7.67,81.2
18.01.2009 18:40:00,19.37,588,192.5,6.41,97248,7.78,80.1
18.01.2009 18:50:00,19.53,725,199.7,6.45,97265,7.87,79.7
18.01.2009 19:00:00,19.63,738,205.9,6.48,97277,7.93,79.5
18.01.2009 19:10:00,19.65,700,209,6.5,97277,7.94,79.6
18.01.2009 19:20:00,19.7,713,208.2,6.51,97291,7.96,79.5
18.01.2009 19:30:00,19.7,738,209.4,6.51,97302,7.97,79.5
18.01.2009 19:40:00,19.72,950,210.2,6.5,97314,7.98,79.3
18.01.2009 19:50:00,19.59,850,212.5,6.5,97339,7.91,80
18.01.2009 20:00:00,19.47,800,213,6.49,97348,7.84,80.6
18.01.2009 20:10:00,19.5,913,210.1,6.48,97350,7.85,80.3
18.01.2009 20:20:00,19.5,725,209.3,6.47,97363,7.85,80.2
18.01.2009 20:30:00,19.5,713,212,6.45,97376,7.85,80
18.01.2009 20:40:00,19.44,775,214.1,6.43,97406,7.82,80.1
18.01.2009 20:50:00,19.39,525,222.2,6.41,97440,7.79,80.1
18.01.2009 21:00:00,19.3,275,224.6,6.4,97462,7.74,80.5
18.01.2009 21:10:00,19.24,313,217.5,6.38,97483,7.71,80.6
18.01.2009 21:20:00,19.23,300,220.2,6.37,97508,7.71,80.6
18.01.2009 21:30:00,19.24,288,235.6,6.4,97541,7.71,81
18.01.2009 21:40:00,19.26,275,233.1,6.48,97566,7.72,81.9
18.01.2009 21:50:00,19.22,300,241,6.51,97586,7.7,82.5
18.01.2009 22:00:00,19.17,238,239.2,6.51,97604,7.67,82.8
18.01.2009 22:10:00,19.13,275,229.1,6.51,97620,7.65,83.1
18.01.2009 22:20:00,19.2,613,226.3,6.47,97637,7.69,82.1
18.01.2009 22:30:00,19.19,275,230.9,6.38,97669,7.68,81.1
18.01.2009 22:40:00,19.23,225,233.2,6.35,97689,7.71,80.5
18.01.2009 22:50:00,19.23,325,213.5,6.3,97712,7.71,79.9
18.01.2009 23:00:00,19.23,375,220.4,6.25,97731,7.71,79.2
18.01.2009 23:10:00,19.23,538,236.1,6.17,97755,7.7,78.3
18.01.2009 23:20:00,19.18,563,229.6,6.08,97775,7.68,77.4
18.01.2009 23:30:00,19.04,488,238,5.98,97783,7.6,76.9
18.01.2009 23:40:00,18.92,663,232.7,5.89,97792,7.54,76.4
18.01.2009 23:50:00,18.9,575,236.6,5.8,97807,7.53,75.4
19.01.2009 00:00:00,18.89,600,230.3,5.73,97822,7.52,74.5
19.01.2009 00:10:00,18.73,450,233.3,5.65,97850,7.44,74.3
19.01.2009 00:20:00,18.51,313,240.3,5.59,97856,7.32,74.7
19.01.2009 00:30:00,18.41,475,238.9,5.53,97875,7.27,74.5
19.01.2009 00:40:00,18.31,375,228,5.5,97900,7.22,74.6
19.01.2009 00:50:00,18.16,313,228.6,5.47,97913,7.14,75
19.01.2009 01:00:00,17.96,313,232.8,5.43,97919,7.04,75.5
19.01.2009 01:10:00,17.78,238,218.1,5.38,97924,6.95,75.9
19.01.2009 01:20:00,17.57,100,354.6,5.35,97940,6.85,76.5
19.01.2009 01:30:00,17.53,100,46.79,5.35,97950,6.83,76.7
19.01.2009 01:40:00,17.62,175,207.9,5.34,97956,6.87,76.2
19.01.2009 01:50:00,17.55,288,215.7,5.31,97958,6.83,76.1
19.01.2009 02:00:00,17.17,363,233.4,5.27,97966,6.65,77.6
19.01.2009 02:10:00,17.03,388,228.2,5.28,97966,6.58,78.6
19.01.2009 02:20:00,17.03,325,221.4,5.27,97987,6.58,78.5
19.01.2009 02:30:00,17.08,350,216.5,5.28,97990,6.61,78.3
19.01.2009 02:40:00,17.26,300,209.8,5.28,98001,6.69,77.4
19.01.2009 02:50:00,17.1,188,204.4,5.23,98002,6.61,77.5
19.01.2009 03:00:00,16.89,163,204.7,5.21,97999,6.52,78.4
19.01.2009 03:10:00,16.86,138,190.5,5.24,97996,6.5,78.9
19.01.2009 03:20:00,16.88,188,218.5,5.23,97996,6.51,78.7
19.01.2009 03:30:00,17.15,250,218.4,5.25,97993,6.64,77.4
19.01.2009 03:40:00,17.28,288,218.4,5.26,97985,6.7,76.9
19.01.2009 03:50:00,17.39,175,204.4,5.3,97964,6.76,76.9
19.01.2009 04:00:00,17.27,200,207.1,5.3,97938,6.69,77.6
19.01.2009 04:10:00,17.02,163,183.6,5.31,97938,6.58,79.1
19.01.2009 04:20:00,16.78,63,76.7,5.28,97950,6.46,80
19.01.2009 04:30:00,16.67,150,148.2,5.34,97955,6.41,81.6
19.01.2009 04:40:00,16.67,263,141.3,5.37,97955,6.41,82.1
19.01.2009 04:50:00,16.79,238,168,5.39,97955,6.47,81.7
19.01.2009 05:00:00,16.86,325,161.4,5.42,97936,6.5,81.6
19.01.2009 05:10:00,16.87,150,143.6,5.41,97921,6.51,81.4
19.01.2009 05:20:00,16.85,188,201,5.43,97905,6.5,81.8
19.01.2009 05:30:00,17.3,250,216.2,5.52,97906,6.71,80.5
19.01.2009 05:40:00,17.66,363,207.5,5.56,97916,6.89,79.1
19.01.2009 05:50:00,17.67,288,208,5.55,97905,6.89,78.8
19.01.2009 06:00:00,17.52,325,205.8,5.51,97909,6.82,79.1
19.01.2009 06:10:00,17.5,325,196.1,5.49,97911,6.81,79
19.01.2009 06:20:00,17.42,375,207.3,5.45,97905,6.77,78.8
19.01.2009 06:30:00,17.42,450,207.4,5.36,97897,6.77,77.5
19.01.2009 06:40:00,17.33,475,212.3,5.26,97884,6.73,76.6
19.01.2009 06:50:00,17.27,538,201.4,5.18,97870,6.7,75.7
19.01.2009 07:00:00,17.22,363,197.3,5.14,97838,6.67,75.4
19.01.2009 07:10:00,17.27,238,175.2,5.11,97823,6.7,74.6
19.01.2009 07:20:00,17.13,375,188.8,5.07,97812,6.63,74.8
19.01.2009 07:30:00,17.14,488,205.5,5.04,97793,6.63,74.3
19.01.2009 07:40:00,17.03,325,201.2,5.02,97782,6.58,74.6
19.01.2009 07:50:00,16.82,250,203.6,4.99,97775,6.48,75.2
19.01.2009 08:00:00,16.84,288,205.9,4.99,97773,6.49,75.1
19.01.2009 08:10:00,16.79,163,158.7,4.98,97770,6.47,75.3
19.01.2009 08:20:00,16.41,288,178.1,4.98,97758,6.29,77.3
19.01.2009 08:30:00,16.24,413,190.6,4.97,97748,6.22,78.2
19.01.2009 08:40:00,16.14,375,195.8,5,97726,6.17,79.1
19.01.2009 08:50:00,16.58,338,192.4,5.09,97710,6.37,78.1
19.01.2009 09:00:00,16.91,338,178.4,5.15,97693,6.52,77.1
19.01.2009 09:10:00,16.74,300,192.1,5.13,97666,6.45,77.7
19.01.2009 09:20:00,16.69,300,203.8,5.19,97638,6.42,78.9
19.01.2009 09:30:00,16.72,338,188.3,5.16,97624,6.44,78.3
19.01.2009 09:40:00,16.38,400,196.7,5.14,97602,6.28,79.8
19.01.2009 09:50:00,16.44,425,191.2,5.22,97583,6.31,80.8
19.01.2009 10:00:00,16.75,438,181.3,5.31,97558,6.45,80.3
19.01.2009 10:10:00,17.22,450,183.9,5.4,97533,6.67,78.9
19.01.2009 10:20:00,17.46,475,185,5.45,97498,6.79,78.3
19.01.2009 10:30:00,17.73,438,184.4,5.52,97469,6.92,77.7
19.01.2009 10:40:00,17.76,400,185.9,5.55,97455,6.94,78
19.01.2009 10:50:00,17.91,413,188.6,5.62,97442,7.01,78.1
19.01.2009 11:00:00,18.12,488,177,5.65,97419,7.12,77.3
19.01.2009 11:10:00,18.3,613,168.6,5.7,97389,7.21,77
19.01.2009 11:20:00,18.47,563,177.1,5.74,97358,7.3,76.6
19.01.2009 11:30:00,18.57,450,177,5.78,97320,7.35,76.5
19.01.2009 11:40:00,18.75,525,167.7,5.8,97283,7.45,75.8
19.01.2009 11:50:00,18.96,513,172.7,5.8,97257,7.56,74.6
19.01.2009 12:00:00,19.12,463,177.3,5.81,97227,7.64,73.9
19.01.2009 12:10:00,19.22,525,177.7,5.82,97222,7.7,73.5
19.01.2009 12:20:00,19.27,663,178.4,5.79,97212,7.73,72.9
19.01.2009 12:30:00,19.34,625,176.4,5.78,97189,7.76,72.3
19.01.2009 12:40:00,19.38,700,180.3,5.75,97159,7.79,71.8
19.01.2009 12:50:00,19.49,988,182.2,5.69,97134,7.85,70.4
19.01.2009 13:00:00,19.65,925,185.3,5.64,97117,7.94,69
19.01.2009 13:10:00,19.69,863,181.9,5.66,97077,7.96,69.07
19.01.2009 13:20:00,19.66,938,181.9,5.69,97039,7.94,69.51
19.01.2009 13:30:00,19.6,675,173.8,5.7,97008,7.91,69.91
19.01.2009 13:40:00,19.42,663,173.7,5.68,96984,7.81,70.6
19.01.2009 13:50:00,19.42,700,178.9,5.71,96966,7.81,70.9
19.01.2009 14:00:00,19.62,713,178,5.76,96937,7.92,70.5
19.01.2009 14:10:00,19.92,988,185.1,5.94,96917,8.09,71.1
19.01.2009 14:20:00,19.96,1050,183.4,6.1,96894,8.12,72.8
19.01.2009 14:30:00,19.58,1025,177.4,6.24,96863,7.9,76.5
19.01.2009 14:40:00,19.48,888,172.7,6.32,96855,7.84,78.1
19.01.2009 14:50:00,19.5,963,179.3,6.45,96830,7.85,79.5
19.01.2009 15:00:00,19.43,1200,175.3,6.46,96807,7.82,80
19.01.2009 15:10:00,19.43,1000,179.5,6.49,96800,7.82,80.4
19.01.2009 15:20:00,19.46,1113,172.9,6.52,96779,7.83,80.6
19.01.2009 15:30:00,19.36,775,177.1,6.52,96776,7.78,81.1
19.01.2009 15:40:00,19.3,775,179.4,6.52,96764,7.74,81.5
19.01.2009 15:50:00,19.31,775,178.1,6.54,96745,7.75,81.7
19.01.2009 16:00:00,19.41,963,185.4,6.62,96732,7.8,82
19.01.2009 16:10:00,19.58,913,179.6,6.64,96714,7.9,81.3
19.01.2009 16:20:00,19.63,975,187.7,6.64,96710,7.93,81
19.01.2009 16:30:00,19.64,1063,187.6,6.64,96714,7.93,81
19.01.2009 16:40:00,19.66,1138,190.9,6.67,96715,7.94,81.2
19.01.2009 16:50:00,19.64,850,190,6.68,96682,7.94,81.4
19.01.2009 17:00:00,19.59,975,186.9,6.69,96665,7.9,81.8
19.01.2009 17:10:00,19.63,1138,184,6.69,96649,7.93,81.6
19.01.2009 17:20:00,19.62,1063,186.2,6.68,96634,7.92,81.5
19.01.2009 17:30:00,19.57,1038,186.7,6.7,96644,7.89,82.1
19.01.2009 17:40:00,19.57,838,186.2,6.74,96658,7.89,82.5
19.01.2009 17:50:00,19.62,825,184.5,6.77,96661,7.92,82.6
19.01.2009 18:00:00,19.63,863,185.9,6.83,96655,7.93,83.3
19.01.2009 18:10:00,19.63,900,188.5,6.89,96660,7.93,84
19.01.2009 18:20:00,19.67,913,185.1,6.94,96651,7.95,84.4
19.01.2009 18:30:00,19.7,775,189.7,6.96,96651,7.97,84.5
19.01.2009 18:40:00,19.78,1038,184.4,7.02,96653,8.01,84.7
19.01.2009 18:50:00,19.89,738,189.1,7.04,96654,8.07,84.3
19.01.2009 19:00:00,19.9,725,194.1,7.05,96666,8.08,84.3
19.01.2009 19:10:00,19.9,650,185.4,7.05,96676,8.08,84.4
19.01.2009 19:20:00,19.82,600,194.2,7.03,96681,8.03,84.6
19.01.2009 19:30:00,19.77,525,180.1,7.04,96689,8.01,85
19.01.2009 19:40:00,19.84,450,178.5,7.07,96681,8.04,85
19.01.2009 19:50:00,19.87,488,182,7.07,96664,8.06,84.8
19.01.2009 20:00:00,19.7,488,182.1,7.03,96645,7.96,85.3
19.01.2009 20:10:00,19.53,425,182.5,7.02,96619,7.87,86.2
19.01.2009 20:20:00,19.5,425,189.2,7.04,96636,7.86,86.6
19.01.2009 20:30:00,19.57,363,168.9,7.06,96652,7.89,86.5
19.01.2009 20:40:00,19.63,313,166.3,7.09,96653,7.92,86.5
19.01.2009 20:50:00,19.76,550,173.1,7.16,96648,8,86.5
19.01.2009 21:00:00,20.01,700,169.8,7.27,96652,8.14,86.3
19.01.2009 21:10:00,20.17,463,172.1,7.29,96648,8.23,85.6
19.01.2009 21:20:00,20.11,438,168.8,7.27,96649,8.2,85.7
19.01.2009 21:30:00,20.04,438,159.8,7.28,96654,8.16,86.3
19.01.2009 21:40:00,20.11,425,174.1,7.32,96667,8.2,86.3
19.01.2009 21:50:00,20.27,388,146.4,7.36,96671,8.29,85.8
19.01.2009 22:00:00,20.27,338,132.8,7.36,96656,8.29,85.8
19.01.2009 22:10:00,20.18,338,114.1,7.38,96653,8.24,86.5
19.01.2009 22:20:00,20.12,275,126.5,7.39,96653,8.2,87.1
19.01.2009 22:30:00,20.04,288,134.5,7.38,96664,8.16,87.4
19.01.2009 22:40:00,20.02,250,140.7,7.36,96652,8.15,87.3
19.01.2009 22:50:00,19.92,188,143.8,7.32,96656,8.09,87.5
19.01.2009 23:00:00,19.9,263,155.2,7.35,96636,8.08,87.9
19.01.2009 23:10:00,19.88,250,198.3,7.35,96633,8.07,88.1
19.01.2009 23:20:00,19.88,338,147,7.4,96622,8.07,88.6
19.01.2009 23:30:00,20.17,313,151,7.5,96595,8.23,88
19.01.2009 23:40:00,20.13,288,163.3,7.42,96604,8.21,87.3
19.01.2009 23:50:00,19.99,200,175.3,7.38,96594,8.13,87.7
20.01.2009 00:00:00,20.08,250,28.72,7.48,96601,8.19,88.3
20.01.2009 00:10:00,20.36,200,48.54,7.53,96589,8.34,87.2
20.01.2009 00:20:00,20.29,150,222.2,7.41,96575,8.31,86.2
20.01.2009 00:30:00,20.17,300,218.3,7.42,96561,8.23,87
20.01.2009 00:40:00,20.24,325,210.2,7.45,96550,8.28,86.9
20.01.2009 00:50:00,20.35,275,213.3,7.47,96550,8.34,86.5
20.01.2009 01:00:00,20.47,275,202.2,7.49,96540,8.41,86
20.01.2009 01:10:00,20.48,388,200.3,7.43,96533,8.42,85.2
20.01.2009 01:20:00,20.34,175,211.2,7.39,96527,8.33,85.6
20.01.2009 01:30:00,20.51,238,211,7.47,96571,8.43,85.6
20.01.2009 01:40:00,20.77,150,186.5,7.52,96568,8.59,84.5
20.01.2009 01:50:00,20.93,150,155.8,7.51,96552,8.68,83.5
20.01.2009 02:00:00,21.07,225,178.7,7.51,96556,8.77,82.7
20.01.2009 02:10:00,21.56,263,189.1,7.58,96566,9.07,80.7
20.01.2009 02:20:00,21.96,375,207.5,7.58,96578,9.33,78.4
20.01.2009 02:30:00,22.33,638,214,7.58,96578,9.57,76.5
20.01.2009 02:40:00,22.47,688,213.8,7.55,96592,9.67,75.4
20.01.2009 02:50:00,22.58,750,209.1,7.52,96617,9.74,74.6
20.01.2009 03:00:00,22.68,1063,206.5,7.52,96599,9.81,74
20.01.2009 03:10:00,22.8,850,210,7.52,96595,9.89,73.4
20.01.2009 03:20:00,22.67,813,212.8,7.49,96590,9.8,73.8
20.01.2009 03:30:00,22.49,738,216.4,7.47,96582,9.68,74.5
20.01.2009 03:40:00,22.34,863,212.6,7.43,96594,9.58,74.9
20.01.2009 03:50:00,22.3,988,209.6,7.42,96608,9.56,75
20.01.2009 04:00:00,22.24,900,210.3,7.38,96618,9.52,74.9
20.01.2009 04:10:00,22.13,763,210.3,7.34,96629,9.44,75.1
20.01.2009 04:20:00,22.1,900,211.9,7.3,96636,9.43,74.8
20.01.2009 04:30:00,22.06,863,212.8,7.29,96666,9.4,75
20.01.2009 04:40:00,22.02,975,212.9,7.24,96691,9.37,74.7
20.01.2009 04:50:00,21.95,625,210.9,7.17,96710,9.33,74.4
20.01.2009 05:00:00,21.94,763,209.9,7.07,96717,9.32,73.4
20.01.2009 05:10:00,21.95,825,213.3,6.99,96736,9.32,72.5
20.01.2009 05:20:00,21.84,850,212,6.9,96764,9.25,72.2
20.01.2009 05:30:00,21.72,638,219.4,6.84,96785,9.18,72.1
20.01.2009 05:40:00,21.59,638,230.3,6.78,96788,9.09,72.2
20.01.2009 05:50:00,21.47,550,239.2,6.75,96810,9.02,72.4
20.01.2009 06:00:00,21.33,500,224.7,6.74,96816,8.93,73.1
20.01.2009 06:10:00,21.26,538,232.8,6.76,96812,8.89,73.6
20.01.2009 06:20:00,21.07,563,221,6.73,96822,8.77,74.3
20.01.2009 06:30:00,20.89,413,218.2,6.68,96800,8.66,74.7
20.01.2009 06:40:00,20.72,325,217.1,6.66,96799,8.56,75.3
20.01.2009 06:50:00,20.71,313,208,6.63,96820,8.55,75.1
20.01.2009 07:00:00,20.74,263,205.9,6.63,96832,8.57,74.9
20.01.2009 07:10:00,20.73,200,199.9,6.61,96849,8.56,74.8
20.01.2009 07:20:00,20.66,200,220.8,6.61,96885,8.52,75.2
20.01.2009 07:30:00,20.7,238,213.8,6.62,96903,8.55,75.1
20.01.2009 07:40:00,20.7,250,210.4,6.62,96910,8.55,75
20.01.2009 07:50:00,20.65,200,212.6,6.6,96919,8.52,75.1
20.01.2009 08:00:00,20.64,188,231.3,6.59,96930,8.51,75.1
20.01.2009 08:10:00,20.62,225,190.3,6.6,96908,8.5,75.3
20.01.2009 08:20:00,20.37,350,194.5,6.56,96906,8.35,76.2
20.01.2009 08:30:00,19.96,500,197.5,6.55,96940,8.12,78.2
20.01.2009 08:40:00,19.9,500,194.1,6.57,96983,8.08,78.9
20.01.2009 08:50:00,19.84,388,184.2,6.59,97016,8.05,79.4
20.01.2009 09:00:00,19.75,263,183.4,6.59,97014,7.99,80
20.01.2009 09:10:00,19.67,325,184.4,6.55,97027,7.95,80
20.01.2009 09:20:00,19.61,363,187,6.5,97031,7.92,79.7
20.01.2009 09:30:00,19.59,438,199.6,6.43,97048,7.9,79
20.01.2009 09:40:00,19.7,338,208.7,6.39,97042,7.97,77.9
20.01.2009 09:50:00,20,313,211,6.36,97030,8.14,75.9
20.01.2009 10:00:00,20.13,288,204.3,6.35,97010,8.21,75
20.01.2009 10:10:00,20.01,313,210.6,6.34,97042,8.14,75.5
20.01.2009 10:20:00,19.77,213,202.2,6.35,97123,8.01,77
20.01.2009 10:30:00,19.92,288,184.1,6.43,97179,8.09,77.3
20.01.2009 10:40:00,20.09,263,181.8,6.48,97180,8.19,76.9
20.01.2009 10:50:00,20.08,263,186.1,6.5,97160,8.18,77.2
20.01.2009 11:00:00,19.94,288,192.1,6.49,97172,8.1,77.8
20.01.2009 11:10:00,20.05,113,130.2,6.53,97179,8.17,77.7
20.01.2009 11:20:00,19.94,188,350.6,6.56,97193,8.1,78.7
20.01.2009 11:30:00,19.86,275,162,6.57,97208,8.06,79.3
20.01.2009 11:40:00,19.86,313,215.2,6.55,97185,8.06,79
20.01.2009 11:50:00,19.88,163,247.7,6.53,97207,8.07,78.6
20.01.2009 12:00:00,20.25,275,298.5,6.46,97214,8.28,75.8
20.01.2009 12:10:00,20.49,313,232.8,6.38,97181,8.42,73.6
20.01.2009 12:20:00,20.35,188,229.9,6.42,97159,8.34,74.8
20.01.2009 12:30:00,20.35,275,237.5,6.37,97151,8.34,74.2
20.01.2009 12:40:00,20.4,163,175.2,6.4,97183,8.37,74.3
20.01.2009 12:50:00,20.62,163,208,6.41,97162,8.5,73.3
20.01.2009 13:00:00,20.5,200,214.3,6.37,97177,8.43,73.4
20.01.2009 13:10:00,20.33,300,224.9,6.38,97216,8.33,74.5
20.01.2009 13:20:00,20.27,313,218.8,6.39,97251,8.29,74.9
20.01.2009 13:30:00,20.23,350,212.9,6.37,97264,8.27,74.9
20.01.2009 13:40:00,20.29,188,229.5,6.38,97254,8.31,74.7
20.01.2009 13:50:00,20.38,225,251.2,6.38,97250,8.36,74.2
20.01.2009 14:00:00,20.52,138,225.8,6.38,97263,8.44,73.5
20.01.2009 14:10:00,20.52,288,208.1,6.36,97267,8.44,73.3
20.01.2009 14:20:00,20.32,263,204.4,6.33,97282,8.32,74
20.01.2009 14:30:00,20.26,263,207.7,6.26,97291,8.29,73.5
20.01.2009 14:40:00,20.22,250,223.8,6.22,97295,8.26,73.3
20.01.2009 14:50:00,20.21,213,212.8,6.2,97311,8.26,73
20.01.2009 15:00:00,20.23,200,220.2,6.16,97314,8.27,72.5
20.01.2009 15:10:00,20.17,150,229.2,6.13,97303,8.23,72.4
20.01.2009 15:20:00,20.17,150,217.2,6.06,97318,8.23,71.6
20.01.2009 15:30:00,20.13,175,207.4,6.07,97338,8.21,71.9
20.01.2009 15:40:00,19.96,250,194.1,6.15,97366,8.11,73.8
20.01.2009 15:50:00,19.7,313,202.4,6.04,97377,7.96,73.8
20.01.2009 16:00:00,19.57,275,205.4,5.97,97386,7.89,73.7
20.01.2009 16:10:00,19.5,250,207.1,5.92,97381,7.85,73.4
20.01.2009 16:20:00,19.49,200,208.3,5.92,97401,7.85,73.5
20.01.2009 16:30:00,19.35,238,211.1,5.87,97395,7.77,73.6
20.01.2009 16:40:00,19.17,213,226.5,5.84,97389,7.67,74.2
20.01.2009 16:50:00,19.01,325,235.2,5.8,97389,7.58,74.5
20.01.2009 17:00:00,18.9,225,212.2,5.76,97399,7.52,74.6
20.01.2009 17:10:00,18.7,188,212,5.71,97408,7.42,75
20.01.2009 17:20:00,18.47,188,219.6,5.67,97418,7.3,75.7
20.01.2009 17:30:00,18.47,263,218.4,5.64,97416,7.3,75.3
20.01.2009 17:40:00,18.32,238,219.8,5.6,97423,7.22,75.6
20.01.2009 17:50:00,17.91,100,178.2,5.56,97436,7.01,77.2
20.01.2009 18:00:00,17.57,138,200.5,5.52,97451,6.84,78.6
20.01.2009 18:10:00,17.4,250,225.3,5.51,97464,6.76,79.5
20.01.2009 18:20:00,17.39,225,220.3,5.55,97463,6.76,80
20.01.2009 18:30:00,17.38,213,201.8,5.5,97474,6.75,79.4
