Date Time,Temperature,WindSpeed,WindDirection,Rain,Pressure,Luminosity,Humidity
03/12/2019 03:23,19.8,37,355,6.62,119455,7.1,75
03/12/2019 03:24,20,32,120,6.63,119332,7.05,72
03/12/2019 03:25,19.4,33,123,6.65,119580,7.01,76
03/12/2019 03:26,19,32,113,6.68,119105,7.03,82
03/12/2019 03:27,19.5,41,32,6.68,118759,7.04,89
03/12/2019 03:28,18,43,288,6.67,118441,7.04,90
03/12/2019 03:29,19.6,37,343,6.67,118537,7.04,88
03/12/2019 03:30,20.4,39,218,6.65,118554,7.04,82
03/12/2019 03:31,22.2,29,183,6.59,118602,7.04,86
03/12/2019 03:32,21.9,25,351,6.54,118781,7.03,78
03/12/2019 03:33,23,34,311,6.52,119054,7.01,76
03/12/2019 03:34,21.5,26,252,6.48,119178,6.98,72
03/12/2019 03:35,21.5,19,144,6.45,119228,6.95,77
03/12/2019 03:36,22.7,12,320,6.44,119384,6.92,74
03/12/2019 03:37,24.3,15,343,6.43,119191,6.89,74
03/12/2019 03:38,25,7,285,6.42,118763,6.87,69
03/12/2019 03:39,26.7,7,125,6.4,119157,6.87,78
03/12/2019 03:40,25,15,249,6.37,119045,6.85,77
03/12/2019 03:41,26.9,18,334,6.37,119538,6.82,78
03/12/2019 03:42,25.2,10,209,6.36,119489,6.78,83
03/12/2019 03:43,25.2,4,146,6.35,119715,6.76,76
03/12/2019 03:44,27,7,255,6.35,119241,6.74,72
03/12/2019 03:45,28.3,13,172,6.35,119713,6.74,64
03/12/2019 03:46,26.7,17,229,6.32,119268,6.73,71
03/12/2019 03:47,28,18,193,6.28,119408,6.74,64
03/12/2019 03:48,27.3,12,210,6.26,119165,6.73,65
03/12/2019 03:49,26.5,7,317,6.26,118759,6.71,57
03/12/2019 03:50,26.4,1,46,6.24,119212,6.71,51
03/12/2019 03:51,24.8,8,217,6.2,118909,6.66,54
03/12/2019 03:52,26.5,10,168,6.2,118782,6.63,70
03/12/2019 03:53,27.5,15,289,6.17,118333,6.62,77
03/12/2019 03:54,27.1,14,73,6.16,117867,6.61,69
03/12/2019 03:55,28.6,8,74,6.13,117855,6.58,70
03/12/2019 03:56,26.8,0,216,6.11,117458,6.56,73
03/12/2019 03:57,25.3,4,79,6.08,117713,6.53,66
03/12/2019 03:58,23.4,10,155,6.05,117422,6.52,71
03/12/2019 03:59,23.1,15,95,6.03,117463,6.5,71
03/12/2019 04:00,22.5,12,306,5.95,117115,6.44,62
03/12/2019 04:01,21.5,16,257,5.8,117250,6.39,57
03/12/2019 04:02,21.1,14,58,5.53,117437,6.32,65
03/12/2019 04:03,19.6,7,137,5.31,117766,6.27,77
03/12/2019 04:04,20.4,4,205,5.16,117791,6.24,78
03/12/2019 04:05,20.4,10,208,5.02,117765,6.21,78
03/12/2019 04:06,22,13,46,4.94,117638,6.19,70
03/12/2019 04:07,23.7,5,187,4.84,117906,6.15,62
03/12/2019 04:08,23.9,9,280,4.75,118017,6.14,75
03/12/2019 04:09,24.6,0,96,4.7,117559,6.15,75
03/12/2019 04:10,24.2,1,221,4.67,117905,6.16,74
03/12/2019 04:11,23.4,0,233,4.65,117425,6.2,69
03/12/2019 04:12,21.9,0,343,4.65,117555,6.22,78
03/12/2019 04:13,23.8,5,359,4.75,117216,6.44,79
03/12/2019 04:14,23.9,11,150,4.74,116965,6.39,78
03/12/2019 04:15,21.9,5,154,4.72,116956,6.3,72
03/12/2019 04:16,21.1,12,268,4.68,116612,6.28,79
03/12/2019 04:17,19.8,16,108,4.68,117023,6.32,74
03/12/2019 04:18,18.6,22,47,4.71,116541,6.41,77
03/12/2019 04:19,18.7,31,13,4.72,116267,6.49,74
03/12/2019 04:20,19.3,28,233,4.73,116679,6.51,78
03/12/2019 04:21,19.4,19,161,4.75,116691,6.55,76
03/12/2019 04:22,20.1,17,283,4.75,116246,6.58,75
03/12/2019 04:23,19.8,20,219,4.72,116738,6.61,72
03/12/2019 04:24,21,14,71,4.74,116293,6.72,72
03/12/2019 04:25,20.9,7,274,4.76,116717,6.81,71
03/12/2019 04:26,21.7,7,192,4.65,116758,6.86,74
03/12/2019 04:27,22.5,4,281,4.54,116293,6.89,76
03/12/2019 04:28,23.8,6,120,4.64,116440,6.96,76
03/12/2019 04:29,22,3,272,4.55,116386,6.93,70
03/12/2019 04:30,23.9,2,0,4.56,116081,7.07,63
03/12/2019 04:31,22.7,5,27,4.58,116102,7.15,72
03/12/2019 04:32,22.8,0,206,4.57,116526,6.98,74
03/12/2019 04:33,23.4,1,42,4.65,116615,7.14,77
03/12/2019 04:34,22.9,4,29,4.66,116395,7.08,74
03/12/2019 04:35,21.8,10,284,4.71,116237,7.22,75
03/12/2019 04:36,22.5,17,64,4.69,116147,7.14,77
03/12/2019 04:37,22.3,10,150,4.77,115778,7.17,76
03/12/2019 04:38,23.8,14,88,4.81,115509,7.03,78
03/12/2019 04:39,21.9,23,132,4.84,115424,7.04,71
03/12/2019 04:40,23.6,24,322,4.8,115684,7.08,64
03/12/2019 04:41,24.5,29,163,4.63,115891,7.12,68
03/12/2019 04:42,23.8,29,27,4.56,115620,7.02,72
03/12/2019 04:43,21.9,34,344,4.59,115292,7.06,69
03/12/2019 04:44,20.1,42,312,4.61,115405,7.12,78
03/12/2019 04:45,20.4,33,330,4.51,115281,7.09,74
03/12/2019 04:46,20.3,41,172,4.5,115278,7.21,82
03/12/2019 04:47,19.2,49,58,4.51,115662,7.3,76
03/12/2019 04:48,19.7,58,35,4.52,115661,7.64,71
03/12/2019 04:49,18.9,67,10,4.5,115606,7.72,80
03/12/2019 04:50,20.1,69,21,4.5,115667,7.57,84
03/12/2019 04:51,21,60,253,4.54,115605,7.39,85
03/12/2019 04:52,22,69,118,4.6,115263,7.72,93
03/12/2019 04:53,21,65,197,4.69,115181,8.1,85
03/12/2019 04:54,21.7,67,128,4.58,114713,8.37,89
03/12/2019 04:55,23.2,64,315,4.6,114761,8.37,92
03/12/2019 04:56,23.5,55,170,4.62,114627,8.13,82
03/12/2019 04:57,23,57,140,4.57,114283,7.6,91
03/12/2019 04:58,23.3,66,36,4.51,114710,7.24,98
03/12/2019 04:59,21.6,59,126,4.5,115056,7.08,83
03/12/2019 05:00,21.5,52,200,4.53,115150,6.98,84
03/12/2019 05:01,20.5,48,316,4.54,115034,6.98,90
03/12/2019 05:02,20.1,53,107,4.51,115301,6.93,89
03/12/2019 05:03,21.9,43,11,4.49,114861,6.85,97
03/12/2019 05:04,23.5,36,320,4.48,114855,6.79,87
03/12/2019 05:05,22.9,43,109,4.46,114713,6.72,82
03/12/2019 05:06,23.4,48,308,4.42,114292,6.65,87
03/12/2019 05:07,24.1,49,73,4.38,114186,6.59,86
03/12/2019 05:08,23.7,43,163,4.43,114080,6.53,81
03/12/2019 05:09,25.2,52,109,4.46,114523,6.55,90
03/12/2019 05:10,24.7,61,195,4.45,114172,6.56,92
03/12/2019 05:11,24,69,124,4.41,114097,6.52,91
03/12/2019 05:12,23.7,67,250,4.41,114170,6.51,89
03/12/2019 05:13,25.3,58,35,4.4,114184,6.49,97
03/12/2019 05:14,26.5,65,144,4.42,113790,6.49,82
03/12/2019 05:15,27.6,63,165,4.42,113492,6.47,89
03/12/2019 05:16,26.8,55,210,4.4,113213,6.42,99
03/12/2019 05:17,26.5,52,139,4.41,113655,6.39,92
03/12/2019 05:18,27.1,45,107,4.42,113802,6.39,82
03/12/2019 05:19,27.6,50,286,4.44,114128,6.33,83
03/12/2019 05:20,29.4,47,158,4.43,114140,6.26,88
03/12/2019 05:21,28,53,82,4.42,114167,6.2,90
03/12/2019 05:22,28.6,49,5,4.42,114533,6.08,86
03/12/2019 05:23,29.9,47,115,4.4,114658,5.99,93
03/12/2019 05:24,28,51,74,4.37,114456,5.91,97
03/12/2019 05:25,26.5,50,320,4.33,114000,5.82,94
03/12/2019 05:26,26,47,104,4.32,114299,5.81,97
03/12/2019 05:27,24.8,50,68,4.33,113872,5.85,93
03/12/2019 05:28,23.4,45,298,4.31,113743,5.86,90
03/12/2019 05:29,25.2,40,32,4.31,113330,5.88,84
03/12/2019 05:30,25.2,44,147,4.29,113232,5.82,91
03/12/2019 05:31,24.5,34,338,4.27,113592,5.78,89
03/12/2019 05:32,24.8,34,30,4.26,113370,5.74,92
03/12/2019 05:33,24.7,25,256,4.26,113513,5.76,75
03/12/2019 05:34,22.7,30,124,4.25,113775,5.73,70
03/12/2019 05:35,24,34,338,4.25,114271,5.69,79
03/12/2019 05:36,23.5,38,210,4.24,113827,5.62,78
03/12/2019 05:37,21.9,38,150,4.25,113617,5.58,70
03/12/2019 05:38,20.2,41,40,4.26,113520,5.58,77
03/12/2019 05:39,18.7,49,12,4.26,113551,5.54,71
03/12/2019 05:40,20.4,39,303,4.26,113250,5.47,71
03/12/2019 05:41,22,31,52,4.26,113340,5.37,79
03/12/2019 05:42,22.3,25,291,4.24,113364,5.29,77
03/12/2019 05:43,21.3,18,26,4.21,113251,5.28,71
03/12/2019 05:44,19.4,19,20,4.15,113269,5.21,72
03/12/2019 05:45,20.2,28,300,4.16,112934,5.14,70
03/12/2019 05:46,22,28,340,4.15,112473,5.08,79
03/12/2019 05:47,21.5,29,126,4.17,112913,5.08,74
03/12/2019 05:48,21.7,21,325,4.16,112836,5.05,78
03/12/2019 05:49,20,17,51,4.15,112847,5.02,72
03/12/2019 05:50,20.3,17,323,4.15,112574,4.99,79
03/12/2019 05:51,18.6,10,255,4.16,112390,4.96,78
03/12/2019 05:52,18.2,6,291,4.17,112345,4.93,69
03/12/2019 05:53,19.1,11,110,4.16,111874,4.88,79
03/12/2019 05:54,19.8,8,308,4.2,112068,4.9,72
03/12/2019 05:55,20.5,10,98,4.23,112544,4.93,72
03/12/2019 05:56,20.1,15,104,4.21,112717,4.89,75
03/12/2019 05:57,21.5,21,188,4.23,112935,4.9,78
03/12/2019 05:58,20.7,27,130,4.3,112721,4.97,83
03/12/2019 05:59,21,18,176,4.34,113145,5.08,74
03/12/2019 06:00,28,26,185,4.3,113419,5.03,73
03/12/2019 06:01,28.4,19,237,4.31,113719,5.01,76
03/12/2019 06:02,29.6,14,183,4.33,113655,5.03,82
03/12/2019 06:03,28.5,16,98,4.34,114032,5.04,80
03/12/2019 06:04,29.5,24,292,4.32,114060,5.01,80
03/12/2019 06:05,21.4,24,109,4.34,113596,5,80
03/12/2019 06:06,22.4,24,348,4.36,113317,5.05,89
03/12/2019 06:07,21.9,30,265,4.37,112838,5.05,82
03/12/2019 06:08,22.1,20,315,4.39,112623,5.1,92
03/12/2019 06:09,20,21,123,4.29,112813,5.01,98
03/12/2019 06:10,28,13,156,4.29,112587,4.94,96
03/12/2019 06:11,28.5,14,5,4.32,112402,4.96,83
03/12/2019 06:12,29.1,4,147,4.39,111916,5.03,82
03/12/2019 06:13,28.2,11,217,4.33,111446,5,86
03/12/2019 06:14,29.5,2,267,4.41,111346,5.08,89
03/12/2019 06:15,28.9,1,112,4.39,110942,5.11,99
03/12/2019 06:16,29,7,147,4.46,110839,5.2,86
03/12/2019 06:17,29,0,40,4.45,111263,5.25,88
03/12/2019 06:18,29.3,4,212,4.43,111262,5.24,94
03/12/2019 06:19,28.3,5,102,4.43,111286,5.21,81
03/12/2019 06:20,29.2,13,253,4.41,110940,5.18,81
03/12/2019 06:21,20.5,21,279,4.44,110869,5.2,87
03/12/2019 06:22,20.2,20,353,4.47,110499,5.24,96
03/12/2019 06:23,28,19,153,4.47,110552,5.27,85
03/12/2019 06:24,29.7,11,111,4.5,110852,5.31,85
03/12/2019 06:25,28.8,15,131,4.6,110732,5.49,83
03/12/2019 06:26,28.5,16,241,4.64,110911,5.67,84
03/12/2019 06:27,28.9,13,16,4.65,110846,5.73,83
03/12/2019 06:28,24.5,23,356,4.67,110935,5.77,89
03/12/2019 06:29,22.2,27,259,4.67,111215,5.78,93
03/12/2019 06:30,22.7,28,149,4.67,111478,5.83,89
03/12/2019 06:31,23.7,29,320,4.65,111265,5.86,94
03/12/2019 06:32,22,25,266,4.63,111145,5.88,86
03/12/2019 06:33,28,16,81,4.61,110963,5.75,81
03/12/2019 06:34,28.9,9,188,4.64,110582,5.68,82
03/12/2019 06:35,28,7,124,4.64,110106,5.64,82
03/12/2019 06:36,28.7,16,93,4.68,110267,5.75,91
03/12/2019 06:37,29.1,15,200,4.67,110361,6,91
03/12/2019 06:38,20.3,24,32,4.66,110625,6.06,89
03/12/2019 06:39,28,16,211,4.67,111058,6.09,94
03/12/2019 06:40,28.9,12,85,4.68,111423,6.12,82
03/12/2019 06:41,29.3,4,243,4.68,111503,6.14,80
03/12/2019 06:42,29.2,2,165,4.68,111834,6.16,76
03/12/2019 06:43,28.4,6,296,4.68,111686,6.19,86
03/12/2019 06:44,29.4,0,346,4.67,111748,6.25,83
03/12/2019 06:45,29.2,2,36,4.68,111772,6.34,85
03/12/2019 06:46,28.1,4,297,4.65,112191,6.4,88
03/12/2019 06:47,28.4,13,38,4.63,112054,6.44,94
03/12/2019 06:48,29.9,14,42,4.62,112504,6.5,94
03/12/2019 06:49,29.8,7,97,4.59,112936,6.57,82
03/12/2019 06:50,29.3,9,139,4.57,112781,6.69,71
03/12/2019 06:51,29.6,11,16,4.52,113273,6.8,81
03/12/2019 06:52,29,20,213,4.49,113205,6.91,82
03/12/2019 06:53,24.4,29,290,4.47,113044,6.94,85
03/12/2019 06:54,21.1,25,123,4.45,112666,6.96,82
03/12/2019 06:55,22.7,23,301,4.42,112467,6.93,91
03/12/2019 06:56,22.2,28,18,4.44,112857,6.95,81
03/12/2019 06:57,23.3,28,109,4.47,112800,7.15,90
03/12/2019 06:58,23.1,23,354,4.3,113186,7.26,85
03/12/2019 06:59,20.6,28,351,4.19,113519,7.24,89
03/12/2019 07:00,28,29,123,4.17,113531,7.15,78
03/12/2019 07:01,29.6,33,43,4.2,113773,7.16,72
03/12/2019 07:02,29.8,31,128,4.23,113692,7.21,78
03/12/2019 07:03,29.5,32,350,4.21,113301,7.21,80
03/12/2019 07:04,29.3,28,64,4.22,113620,7.16,77
03/12/2019 07:05,30,28,147,4.19,113166,7.12,77
03/12/2019 07:06,29.2,28,148,4.21,113431,7.09,80
03/12/2019 07:07,29.2,34,81,4.26,113387,7.06,75
03/12/2019 07:08,28.2,24,128,4.24,113628,7.04,80
03/12/2019 07:09,29.3,27,158,4.21,113415,7.09,77
03/12/2019 07:10,28.3,26,108,4.17,113158,7.15,73
03/12/2019 07:11,29.5,22,82,4.12,112774,7.09,74
03/12/2019 07:12,28.2,14,164,4.18,112547,7.11,70
03/12/2019 07:13,28.9,17,346,4.22,112746,7.13,72
03/12/2019 07:14,28.6,23,78,4.36,112255,7.19,76
03/12/2019 07:15,29.2,29,341,4.49,112310,7.59,72
03/12/2019 07:16,29,36,138,4.46,112220,7.53,81
03/12/2019 07:17,29.9,35,31,4.46,112656,7.32,90
03/12/2019 07:18,29.4,35,160,4.4,112179,7.12,89
03/12/2019 07:19,28.2,42,73,4.38,111742,7.05,73
03/12/2019 07:20,29.4,45,38,4.35,111931,7.04,82
03/12/2019 07:21,28.1,53,294,4.33,112213,7.04,84
03/12/2019 07:22,28.4,49,165,4.32,112276,7.02,73
03/12/2019 07:23,23.8,53,179,4.33,111885,7.06,80
03/12/2019 07:24,25.2,50,298,4.32,112123,7.1,89
03/12/2019 07:25,24.1,41,4,4.35,111654,7.13,89
03/12/2019 07:26,26,44,199,4.36,111764,7.09,91
03/12/2019 07:27,22.6,52,241,4.33,111770,6.99,87
03/12/2019 07:28,21,46,121,4.35,112112,6.9,93
03/12/2019 07:29,20.8,43,68,4.38,112261,6.81,88
03/12/2019 07:30,21.6,46,78,4.41,112362,6.71,83
03/12/2019 07:31,21.1,50,88,4.44,112158,6.64,90
03/12/2019 07:32,28,49,172,4.47,112157,6.56,83
03/12/2019 07:33,29.9,56,42,4.49,112358,6.51,92
03/12/2019 07:34,28.2,59,138,4.51,112048,6.48,72
03/12/2019 07:35,29,55,110,4.55,111819,6.44,70
03/12/2019 07:36,29.7,51,264,4.55,111828,6.37,66
03/12/2019 07:37,28.5,54,266,4.54,111794,6.3,70
03/12/2019 07:38,28.5,50,359,4.56,112071,6.23,65
03/12/2019 07:39,28.5,54,43,4.57,111894,6.17,65
03/12/2019 07:40,28.4,46,171,4.57,111466,6.15,77
03/12/2019 07:41,29.8,42,157,4.56,111963,6.15,77
03/12/2019 07:42,28.1,33,232,4.55,112089,6.1,74
03/12/2019 07:43,29.4,41,202,4.53,111881,6.05,75
03/12/2019 07:44,29.7,32,350,4.53,112187,5.99,76
03/12/2019 07:45,28.4,41,67,4.53,112452,5.96,69
03/12/2019 07:46,29.2,45,251,4.52,112409,5.9,72
03/12/2019 07:47,29.4,44,298,4.56,112580,5.95,78
03/12/2019 07:48,29.9,47,88,4.56,112608,5.94,71
03/12/2019 07:49,30,39,202,4.56,112373,5.9,62
03/12/2019 07:50,29.5,42,88,4.57,112283,5.87,71
03/12/2019 07:51,28.1,34,248,4.58,112223,5.86,75
03/12/2019 07:52,28.9,30,272,4.6,112716,5.88,73
03/12/2019 07:53,28.4,28,352,4.6,112549,5.89,77
03/12/2019 07:54,29.6,25,53,4.62,112296,5.9,79
03/12/2019 07:55,28.6,20,277,4.64,112256,5.93,70
03/12/2019 07:56,29.7,14,171,4.64,112392,5.94,62
03/12/2019 07:57,28.1,14,4,4.64,112433,5.92,58
03/12/2019 07:58,28.3,8,324,4.63,112589,5.88,57
03/12/2019 07:59,29.8,13,74,4.62,112250,5.84,73
03/12/2019 08:00,29.3,19,43,4.65,112454,5.86,76
03/12/2019 08:01,28.5,28,308,4.68,112333,5.92,72
03/12/2019 08:02,29.3,18,142,4.67,112210,5.92,77
03/12/2019 08:03,28.3,15,48,4.71,112598,5.94,68
03/12/2019 08:04,28.8,18,132,4.71,112986,5.93,74
03/12/2019 08:05,29.4,28,181,4.75,112491,5.94,71
03/12/2019 08:06,29.9,27,177,4.76,112823,5.96,72
03/12/2019 08:07,28,22,84,4.78,112342,5.99,77
03/12/2019 08:08,29.8,13,194,4.79,112720,6.03,70
03/12/2019 08:09,28.2,8,122,4.82,112303,6.05,78
03/12/2019 08:10,28.2,13,86,4.84,112553,6.07,72
03/12/2019 08:11,29.2,8,247,4.94,113026,6.06,63
03/12/2019 08:12,29.1,8,261,5.16,113473,6.02,63
03/12/2019 08:13,28.8,15,92,5.26,113727,5.95,70
03/12/2019 08:14,29.7,8,247,5.36,113363,5.89,69
03/12/2019 08:15,29.8,17,174,5.44,113367,5.86,62
03/12/2019 08:16,28.9,27,154,5.49,113729,5.82,70
03/12/2019 08:17,28.6,36,181,5.57,114208,5.83,77
03/12/2019 08:18,29.3,31,253,5.66,114417,5.87,70
03/12/2019 08:19,29.6,36,77,5.73,113972,5.92,63
03/12/2019 08:20,28.3,39,232,5.76,113577,5.96,67
03/12/2019 08:21,28.2,31,297,5.8,113511,6.01,59
03/12/2019 08:22,28.1,37,269,5.81,113740,6.03,59
03/12/2019 08:23,28.6,31,329,5.78,113904,6,69
03/12/2019 08:24,29.2,34,7,5.71,113857,5.89,63
03/12/2019 08:25,28.1,37,181,5.7,114140,5.83,65
03/12/2019 08:26,28.1,36,148,5.7,114474,5.79,64
03/12/2019 08:27,28.1,29,247,5.69,114751,5.75,79
03/12/2019 08:28,28.8,26,296,5.69,114899,5.72,70
03/12/2019 08:29,29.9,33,30,5.7,114905,5.72,61
03/12/2019 08:30,28.3,39,199,5.72,114648,5.72,53
03/12/2019 08:31,28.1,45,89,5.74,114567,5.72,53
03/12/2019 08:32,28.1,35,250,5.75,114924,5.72,65
03/12/2019 08:33,29.4,36,276,5.78,115019,5.74,57
03/12/2019 08:34,28.5,38,40,5.82,114853,5.77,70
03/12/2019 08:35,28.6,32,187,5.87,114862,5.81,61
03/12/2019 08:36,28.5,30,278,5.92,114593,5.85,52
03/12/2019 08:37,29.6,21,125,5.99,114257,5.91,51
03/12/2019 08:38,29.2,18,74,6.11,114011,6.01,72
03/12/2019 08:39,29.6,26,322,6.21,114155,6.11,64
03/12/2019 08:40,28.6,35,78,6.31,114483,6.2,72
03/12/2019 08:41,28.9,28,302,6.55,114600,6.43,76
03/12/2019 08:42,29.2,33,272,6.69,114932,6.6,76
03/12/2019 08:43,28.7,33,210,6.75,114853,6.7,80
03/12/2019 08:44,21.7,34,178,6.73,115000,6.74,84
03/12/2019 08:45,20.5,25,278,6.54,114701,6.61,93
03/12/2019 08:46,21.2,27,290,6.5,114843,6.57,86
03/12/2019 08:47,28,33,1,6.67,114705,6.71,87
03/12/2019 08:48,29.1,30,179,6.77,114677,6.85,87
03/12/2019 08:49,29.1,40,76,6.76,114962,6.88,78
03/12/2019 08:50,29.6,46,331,6.76,115065,6.89,79
03/12/2019 08:51,29.7,38,288,6.96,115255,7.08,76
03/12/2019 08:52,29.9,45,117,7.1,115359,7.3,76
03/12/2019 08:53,28.8,39,183,7.09,115191,7.41,75
03/12/2019 08:54,29.3,30,82,6.95,114730,7.31,71
03/12/2019 08:55,28.3,36,229,6.87,114860,7.13,75
03/12/2019 08:56,29.7,38,294,6.97,114823,7.17,72
03/12/2019 08:57,29,35,248,7.12,115307,7.32,65
03/12/2019 08:58,28.2,26,170,7.18,115391,7.42,73
03/12/2019 08:59,29.7,26,164,7.23,115423,7.49,77
03/12/2019 09:00,28.3,35,15,7.23,115301,7.52,74
03/12/2019 09:01,28.7,36,91,7.23,115561,7.55,77
03/12/2019 09:02,28.8,44,356,7.28,115848,7.66,75
03/12/2019 09:03,28.1,43,118,7.27,116317,7.69,72
03/12/2019 09:04,28.3,38,229,7.38,116490,7.8,72
03/12/2019 09:05,29.4,34,44,7.51,116712,8.01,71
03/12/2019 09:06,29.2,27,265,7.54,116912,8.08,74
03/12/2019 09:07,28.9,25,227,7.63,116455,8.21,83
03/12/2019 09:08,29.8,19,176,7.67,116439,8.3,75
03/12/2019 09:09,30,25,54,7.74,115952,8.35,82
03/12/2019 09:10,29.1,21,207,7.94,115542,8.65,90
03/12/2019 09:11,28.6,25,185,8.02,115453,8.95,74
03/12/2019 09:12,29.4,29,140,8.01,115408,9.15,82
03/12/2019 09:13,28.4,38,195,8.06,115354,9.46,70
03/12/2019 09:14,24,30,213,8.02,115184,9.49,80
03/12/2019 09:15,21.4,27,110,7.98,114736,9.39,80
03/12/2019 09:16,20.6,36,80,7.98,114932,9.42,85
03/12/2019 09:17,21.8,46,83,8.03,114757,9.5,93
03/12/2019 09:18,22.2,39,274,8.07,114555,9.56,92
03/12/2019 09:19,24,31,201,8.09,114587,9.76,90
03/12/2019 09:20,25,33,344,8.03,114163,9.84,91
03/12/2019 09:21,25,33,359,7.93,114537,9.71,85
03/12/2019 09:22,21.4,25,95,7.93,114994,9.74,81
03/12/2019 09:23,21.8,23,31,7.97,114953,9.83,83
03/12/2019 09:24,28,15,0,7.92,114533,9.97,80
03/12/2019 09:25,29.7,16,298,7.87,114127,10.03,89
03/12/2019 09:26,29.5,10,296,7.79,114136,10.06,84
03/12/2019 09:27,28.9,18,154,7.7,113651,10.07,83
03/12/2019 09:28,21.4,21,237,7.5,113215,10.02,90
03/12/2019 09:29,28,16,252,7.45,112732,9.97,81
03/12/2019 09:30,30,15,255,7.36,112547,9.97,77
03/12/2019 09:31,29.1,24,219,7.18,112811,9.87,74
03/12/2019 09:32,28.3,19,40,7.06,113201,9.7,64
03/12/2019 09:33,28.2,23,218,6.96,112887,9.57,67
03/12/2019 09:34,29.8,27,249,6.75,113290,9.41,72
03/12/2019 09:35,28.5,22,71,6.55,113430,9.25,70
03/12/2019 09:36,29.7,19,357,6.53,113353,9.07,77
03/12/2019 09:37,29.2,11,79,6.65,113634,8.94,75
03/12/2019 09:38,29.5,3,315,6.54,113742,8.91,76
03/12/2019 09:39,29,12,10,6.6,113996,8.81,83
03/12/2019 09:40,28.3,6,293,6.58,113938,8.65,90
03/12/2019 09:41,28.5,13,80,6.52,113563,8.57,80
03/12/2019 09:42,28.9,16,148,6.46,113592,8.51,81
03/12/2019 09:43,29.4,12,334,6.38,113828,8.39,72
03/12/2019 09:44,29.9,15,153,6.3,113343,8.31,70
03/12/2019 09:45,28.2,24,306,6.31,113149,8.17,73
03/12/2019 09:46,29.8,22,91,6.29,113221,8.17,63
03/12/2019 09:47,29.7,14,79,6.26,113305,8.13,54
03/12/2019 09:48,29.1,17,163,6.28,113153,7.98,57
03/12/2019 09:49,28.2,26,256,6.36,113084,7.7,71
03/12/2019 09:50,29.6,23,172,6.3,113021,7.64,77
03/12/2019 09:51,28.6,32,225,6.22,112997,7.71,73
03/12/2019 09:52,29.3,23,357,6.19,113057,7.64,73
03/12/2019 09:53,28.3,29,151,6.18,112998,7.57,77
03/12/2019 09:54,29.2,38,166,6.15,112981,7.55,74
03/12/2019 09:55,28,37,187,6.18,113153,7.42,64
03/12/2019 09:56,28.5,39,354,6.24,113393,7.26,73
03/12/2019 09:57,29.2,47,35,6.26,113538,7.2,70
03/12/2019 09:58,28.4,42,321,6.25,113406,7.07,76
03/12/2019 09:59,29,35,120,6.25,113485,6.96,78
03/12/2019 10:00,29.2,36,191,6.26,113018,6.93,87
03/12/2019 10:01,29,29,37,6.26,112526,6.96,87
03/12/2019 10:02,28.9,38,291,6.25,112418,7.03,90
03/12/2019 10:03,29.9,39,65,6.18,112086,7.12,87
03/12/2019 10:04,29.9,35,347,6.12,111910,7.19,86
03/12/2019 10:05,26.9,29,316,6.12,112228,7.22,90
03/12/2019 10:06,28,29,19,6.11,112149,7.21,86
03/12/2019 10:07,23.1,35,188,6.16,111925,7.19,94
03/12/2019 10:08,23.1,34,267,6.19,111850,7.11,90
03/12/2019 10:09,21.1,31,19,6.19,112120,6.99,88
03/12/2019 10:10,20.2,39,29,6.19,111765,6.83,93
03/12/2019 10:11,21.6,37,316,6.21,112202,6.79,90
03/12/2019 10:12,22.8,38,100,6.2,112125,6.84,95
03/12/2019 10:13,22.1,43,118,6.14,112101,6.86,97
03/12/2019 10:14,23.2,44,283,6.03,111993,6.94,96
03/12/2019 10:15,20.7,50,131,5.94,112106,7.01,82
03/12/2019 10:16,21.1,48,165,5.87,111751,7.06,88
03/12/2019 10:17,20.7,56,339,5.82,111483,7.03,90
03/12/2019 10:18,20.5,56,346,5.78,110993,6.99,90
03/12/2019 10:19,20.6,50,321,5.77,110768,6.89,88
03/12/2019 10:20,21.8,48,43,5.68,110619,6.77,96
03/12/2019 10:21,23.7,54,291,5.57,110487,6.65,85
03/12/2019 10:22,25.5,47,43,5.51,110688,6.59,93
03/12/2019 10:23,24.7,52,202,5.53,110636,6.45,89
03/12/2019 10:24,23.6,43,284,5.53,110665,6.36,83
03/12/2019 10:25,24.1,51,229,5.48,110857,6.34,87
03/12/2019 10:26,20.7,43,317,5.41,111323,6.37,90
03/12/2019 10:27,20.1,52,307,5.32,111653,6.43,85
03/12/2019 10:28,22.1,50,5,5.26,111905,6.47,94
03/12/2019 10:29,23.4,59,181,5.22,111895,6.49,96
03/12/2019 10:30,23.7,63,233,5.17,111503,6.49,99
03/12/2019 10:31,22.7,57,278,5.15,111727,6.49,96
03/12/2019 10:32,24.7,60,8,5.19,111457,6.48,88
03/12/2019 10:33,24.5,68,237,5.25,111153,6.41,84
03/12/2019 10:34,20.1,63,61,5.23,111603,6.34,89
03/12/2019 10:35,20.6,57,57,5.29,111537,6.26,81
03/12/2019 10:36,20.6,53,328,5.35,111814,6.24,82
03/12/2019 10:37,21.8,49,99,5.37,111502,6.24,82
03/12/2019 10:38,20.3,43,207,5.3,111650,6.26,80
03/12/2019 10:39,20.8,49,310,5.26,112000,6.28,83
03/12/2019 10:40,22.1,45,170,5.28,111955,6.26,89
03/12/2019 10:41,22.1,39,68,5.32,111750,6.23,80
03/12/2019 10:42,21.8,42,292,5.32,111895,6.22,86
